"ROUTE","MP_BEG","MP_END","DIST","URBAN","FUNCLASS","SPEEDLIM","LN_THRU_WIDTH","LN_TOTAL","LN_THRU","LN_LTURN","LN_RTURN","LN_TWOWAY","LN_TWMED","LN_ACCEL","LN_DECEL","LN_PASS","LN_AUX","LN_HOV","LN_TRAN","LN_BIKE","LN_GRAVEL","LN_OTHER","LN_LSHLDR","LN_RSHLDR","LN_ISLPNT","LN_ISLRDS","YEAR","AADT","SUTRK","CUTRK","CRASH_ALL","CRASH_K","CRASH_A","CRASH_B","CRASH_C","CRASH_O","CRASH_ONEVEH","CRASH_SEATBELT","CRASH_PED","CRASH_BIKE"
"0006P",88.575,88.691,0.116,FALSE,"Other Principal Arterial",30,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,6100,0.13373503,0.138435383,0,0,0,0,0,0,0,0,0,0
"0006P",88.691,88.814,0.12299999999999,FALSE,"Other Principal Arterial",30,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,6100,0.13373503,0.138435383,0,0,0,0,0,0,0,0,0,0
"0006P",88.814,88.875,0.061000000000007,FALSE,"Other Principal Arterial",30,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,6100,0.13373503,0.138435383,0,0,0,0,0,0,0,0,0,0
"0006P",88.875,88.934,0.0589999999999975,FALSE,"Other Principal Arterial",30,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,6100,0.13373503,0.138435383,0,0,0,0,0,0,0,0,0,0
"0006P",88.934,88.994,0.0600000000000023,FALSE,"Other Principal Arterial",30,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,6100,0.13373503,0.138435383,0,0,0,0,0,0,0,0,0,0
"0006P",88.994,89.053,0.0589999999999975,FALSE,"Other Principal Arterial",30,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,6100,0.13373503,0.138435383,0,0,0,0,0,0,0,0,0,0
"0006P",89.053,89.113,0.0600000000000023,FALSE,"Other Principal Arterial",30,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,6100,0.13373503,0.138435383,0,0,0,0,0,0,0,0,0,0
"0006P",89.113,89.172,0.0589999999999975,FALSE,"Other Principal Arterial",30,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,6100,0.13373503,0.138435383,0,0,0,0,0,0,0,0,0,0
"0006P",89.172,89.232,0.0600000000000023,FALSE,"Other Principal Arterial",30,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,6100,0.13373503,0.138435383,0,0,0,0,0,0,0,0,0,0
"0006P",89.232,89.291,0.0589999999999975,FALSE,"Other Principal Arterial",30,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,6100,0.13373503,0.138435383,0,0,0,0,0,0,0,0,0,0
"0006P",89.291,89.402,0.111000000000004,FALSE,"Other Principal Arterial",30,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,6100,0.13373503,0.138435383,0,0,0,0,0,0,0,0,0,0
"0006P",89.402,89.60261983,0.200619829999994,FALSE,"Other Principal Arterial",30,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3200,0.130156508,0.150357518,0,0,0,0,0,0,0,0,0,0
"0006P",89.60261983,90.638,1.03538017000001,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3200,0.130156508,0.150357518,0,0,0,0,0,0,0,0,0,0
"0006P",90.638,93.028,2.39,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3200,0.130156508,0.150357518,1,0,0,1,0,0,0,0,0,0
"0006P",93.028,94.143,1.11499999999999,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,2600,0.123,0.1742,3,0,0,0,0,3,3,0,0,0
"0006P",94.143,94.154,0.0109999999999957,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,2600,0.123,0.1742,0,0,0,0,0,0,0,0,0,0
"0006P",94.154,104.009,9.855,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,2600,0.123,0.1742,4,0,0,2,0,2,4,2,0,0
"0006P",104.009,104.777,0.768000000000001,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1200,0.119422014,0.186120347,0,0,0,0,0,0,0,0,0,0
"0006P",104.777,104.848,0.070999999999998,FALSE,"Minor Arterial",50,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,2200,0.11226658,0.209959253,1,0,0,0,0,1,0,0,0,0
"0006P",104.848,104.92,0.0720000000000027,FALSE,"Minor Arterial",50,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,2200,0.11226658,0.209959253,0,0,0,0,0,0,0,0,0,0
"0006P",104.92,104.994,0.0739999999999981,FALSE,"Minor Arterial",50,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,2200,0.11226658,0.209959253,0,0,0,0,0,0,0,0,0,0
"0006P",104.994,105.042,0.0480000000000018,FALSE,"Minor Arterial",50,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,2200,0.11226658,0.209959253,0,0,0,0,0,0,0,0,0,0
"0006P",105.042,105.279,0.236999999999995,FALSE,"Minor Arterial",50,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,2200,0.11226658,0.209959253,0,0,0,0,0,0,0,0,0,0
"0006P",105.279,107.502,2.223,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,700,0.108689131,0.221877812,0,0,0,0,0,0,0,0,0,0
"0006P",107.502,109.722,2.22,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,700,0.108689131,0.221877812,1,0,0,1,0,0,1,0,0,0
"0006P",109.722,112.478,2.756,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,700,0.108689131,0.221877812,0,0,0,0,0,0,0,0,0,0
"0006P",112.478,114.37,1.89200000000001,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,700,0.108689131,0.221877812,0,0,0,0,0,0,0,0,0,0
"0006P",114.37,114.688,0.317999999999998,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,700,0.108689131,0.221877812,0,0,0,0,0,0,0,0,0,0
"0006P",114.688,115.113,0.424999999999997,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,700,0.108689131,0.221877812,0,0,0,0,0,0,0,0,0,0
"0006P",115.113,115.432,0.319000000000003,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,700,0.108689131,0.221877812,0,0,0,0,0,0,0,0,0,0
"0006P",115.432,115.6,0.167999999999992,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,700,0.108689131,0.221877812,0,0,0,0,0,0,0,0,0,0
"0006P",115.6,116.442,0.841999999999999,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,700,0.108689131,0.221877812,2,0,0,0,0,2,2,1,0,0
"0006P",116.442,116.665,0.223000000000013,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,700,0.108689131,0.221877812,0,0,0,0,0,0,0,0,0,0
"0006P",116.665,117.281,0.616,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,700,0.108689131,0.221877812,0,0,0,0,0,0,0,0,0,0
"0006P",117.281,117.914,0.632999999999996,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,700,0.108689131,0.221877812,0,0,0,0,0,0,0,0,0,0
"0006P",117.914,120.522,2.608,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,700,0.108689131,0.221877812,1,0,0,0,0,1,1,0,0,0
"0006P",120.522,121.473,0.950999999999993,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,700,0.108689131,0.221877812,0,0,0,0,0,0,0,0,0,0
"0006P",121.473,123.277,1.804,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,700,0.108689131,0.221877812,0,0,0,0,0,0,0,0,0,0
"0006P",123.277,123.421,0.144000000000005,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,850,0.126737326,0.191905809,0,0,0,0,0,0,0,0,0,0
"0006P",123.421,123.949,0.527999999999992,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,850,0.126737326,0.191905809,0,0,0,0,0,0,0,0,0,0
"0006P",123.949,124.776,0.826999999999998,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,850,0.126737326,0.191905809,0,0,0,0,0,0,0,0,0,0
"0006P",124.776,125.14,0.364000000000004,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,850,0.126737326,0.191905809,0,0,0,0,0,0,0,0,0,0
"0006P",125.14,125.428,0.287999999999997,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,850,0.126737326,0.191905809,0,0,0,0,0,0,0,0,0,0
"0006P",125.428,126.694,1.26600000000001,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,850,0.126737326,0.191905809,1,0,0,0,0,1,1,0,0,0
"0006P",126.694,127.256,0.561999999999998,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,850,0.126737326,0.191905809,0,0,0,0,0,0,0,0,0,0
"0006P",127.256,128.828,1.572,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,850,0.126737326,0.191905809,0,0,0,0,0,0,0,0,0,0
"0006P",128.828,130.178,1.34999999999999,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,850,0.126737326,0.191905809,1,0,0,0,0,1,0,0,0,0
"0006P",130.178,130.244,0.0660000000000025,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,850,0.126737326,0.191905809,0,0,0,0,0,0,0,0,0,0
"0006P",130.244,131.216,0.972000000000008,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,850,0.126737326,0.191905809,0,0,0,0,0,0,0,0,0,0
"0006P",131.216,131.93,0.713999999999999,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,850,0.126737326,0.191905809,0,0,0,0,0,0,0,0,0,0
"0006P",131.93,132.184,0.253999999999991,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,850,0.126737326,0.191905809,0,0,0,0,0,0,0,0,0,0
"0006P",132.184,133.825,1.64099999999999,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,850,0.126737326,0.191905809,0,0,0,0,0,0,0,0,0,0
"0006P",133.825,134.588,0.763000000000005,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,850,0.126737326,0.191905809,2,0,0,0,1,1,2,0,0,0
"0006P",134.588,135.09,0.50200000000001,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,850,0.126737326,0.191905809,1,0,0,0,0,1,1,0,0,0
"0006P",135.09,135.57,0.47999999999999,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,850,0.126737326,0.191905809,0,0,0,0,0,0,0,0,0,0
"0006P",135.57,136.126,0.556000000000012,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,850,0.126737326,0.191905809,1,0,0,0,0,1,1,0,0,0
"0006P",136.126,136.493,0.36699999999999,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,850,0.126737326,0.191905809,0,0,0,0,0,0,0,0,0,0
"0006P",136.493,136.645,0.152000000000015,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,850,0.126737326,0.191905809,0,0,0,0,0,0,0,0,0,0
"0006P",136.645,137.342,0.697000000000003,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,850,0.126737326,0.191905809,0,0,0,0,0,0,0,0,0,0
"0006P",137.342,138.403,1.06099999999998,FALSE,"Minor Arterial",65,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,790,0.144785521,0.161933807,0,0,0,0,0,0,0,0,0,0
"0006P",138.403,138.504,0.100999999999999,FALSE,"Minor Arterial",65,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,790,0.144785521,0.161933807,0,0,0,0,0,0,0,0,0,0
"0006P",138.504,139.298,0.794000000000011,FALSE,"Minor Arterial",65,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1100,0.162833717,0.131961804,0,0,0,0,0,0,0,0,0,0
"0006P",139.298,139.773,0.474999999999994,FALSE,"Minor Arterial",30,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1100,0.162833717,0.131961804,0,0,0,0,0,0,0,0,0,0
"0006P",139.773,140.321,0.548000000000002,FALSE,"Minor Arterial",30,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1100,0.162833717,0.131961804,1,0,0,1,0,0,1,1,0,0
"0006P",140.321,141.023,0.701999999999998,FALSE,"Minor Arterial",30,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,1700,0.130026924,0.083144503,1,0,0,0,0,1,1,0,0,0
"0006P",141.023,141.233,0.210000000000008,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2017,1500,0.028306777,0.045450138,0,0,0,0,0,0,0,0,0,0
"0006P",141.233,142.223,0.990000000000009,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2017,1500,0.028306777,0.045450138,1,0,0,0,0,1,1,0,0,0
"0006P",142.223,143.894,1.67099999999999,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1500,0.028306777,0.045450138,6,0,2,1,1,2,5,1,0,0
"0006P",143.894,146.156,2.262,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1500,0.028306777,0.045450138,1,0,0,0,0,1,1,0,0,0
"0006P",146.156,146.47,0.313999999999993,FALSE,"Minor Arterial",60,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1500,0.028306777,0.045450138,2,0,0,0,0,2,2,0,0,0
"0006P",146.47,148.896,2.42599999999999,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1500,0.028306777,0.045450138,1,0,0,0,0,1,1,0,0,0
"0006P",148.896,149.486,0.590000000000003,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1500,0.028306777,0.045450138,0,0,0,0,0,0,0,0,0,0
"0006P",149.486,149.902,0.415999999999997,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1500,0.028306777,0.045450138,0,0,0,0,0,0,0,0,0,0
"0006P",149.902,150.423,0.521000000000015,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1500,0.028306777,0.045450138,0,0,0,0,0,0,0,0,0,0
"0006P",150.423,151.981,1.55799999999999,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,2600,0.09120194,0.085380989,1,0,0,0,0,1,1,0,0,0
"0006P",151.981,152.397,0.415999999999997,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,2600,0.09120194,0.085380989,1,0,0,0,1,0,1,0,0,0
"0006P",152.397,152.5,0.103000000000009,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,2600,0.09120194,0.085380989,0,0,0,0,0,0,0,0,0,0
"0006P",152.5,152.557,0.0569999999999879,FALSE,"Minor Arterial",40,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,2600,0.09120194,0.085380989,0,0,0,0,0,0,0,0,0,0
"0006P",152.557,152.718,0.161000000000001,FALSE,"Minor Arterial",40,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,2600,0.09120194,0.085380989,1,0,0,0,0,1,1,0,0,0
"0006P",152.718,152.871,0.15300000000002,FALSE,"Minor Arterial",40,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,2400,0.154097102,0.12531184,0,0,0,0,0,0,0,0,0,0
"0006P",152.871,153.018,0.146999999999991,FALSE,"Minor Arterial",40,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3700,0.152063764,0.115214081,0,0,0,0,0,0,0,0,0,0
"0006P",153.018,153.157,0.13900000000001,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3700,0.152063764,0.115214081,0,0,0,0,0,0,0,0,0,0
"0006P",153.157,153.949,0.792000000000002,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3700,0.152063764,0.115214081,1,0,0,0,0,1,0,0,0,0
"0006P",153.949,154.756,0.806999999999988,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3700,0.152063764,0.115214081,1,0,0,0,0,1,0,0,0,0
"0006P",154.756,155.436,0.680000000000007,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3700,0.152063764,0.115214081,0,0,0,0,0,0,0,0,0,0
"0006P",155.436,155.8,0.364000000000004,FALSE,"Minor Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3700,0.152063764,0.115214081,0,0,0,0,0,0,0,0,0,0
"0006P",155.8,155.935,0.134999999999991,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3700,0.152063764,0.115214081,0,0,0,0,0,0,0,0,0,0
"0006P",155.935,156.348,0.413000000000011,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,4800,0.150030264,0.105115513,0,0,0,0,0,0,0,0,0,0
"0006P",156.348,156.396,0.0479999999999734,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,4800,0.150030264,0.105115513,0,0,0,0,0,0,0,0,0,0
"0006P",156.396,157.305,0.90900000000002,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,4800,0.150030264,0.105115513,1,0,0,0,0,1,1,0,0,0
"0006P",157.305,157.553,0.24799999999999,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,4800,0.150030264,0.105115513,0,0,0,0,0,0,0,0,0,0
"0006P",157.553,157.81,0.257000000000005,FALSE,"Minor Arterial",60,12,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,4800,0.150030264,0.105115513,0,0,0,0,0,0,0,0,0,0
"0006P",157.81,157.943,0.13300000000001,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,4800,0.150030264,0.105115513,0,0,0,0,0,0,0,0,0,0
"0006P",157.943,158.072,0.128999999999991,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,4800,0.150030264,0.105115513,1,0,0,0,1,0,1,0,0,0
"0006P",158.072,158.165,0.0929999999999893,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,4800,0.150030264,0.105115513,0,0,0,0,0,0,0,0,0,0
"0006P",158.165,158.78458859,0.619588590000006,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,4800,0.150030264,0.105115513,1,0,0,0,0,1,1,0,0,0
"0006P",159.275,159.344,0.0689999999999884,TRUE,"Minor Arterial",35,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,4800,0.150030264,0.105115513,0,0,0,0,0,0,0,0,0,0
"0006P",159.344,159.424,0.0800000000000125,TRUE,"Minor Arterial",35,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,6500,0.145962775,0.084915955,0,0,0,0,0,0,0,0,0,0
"0006P",159.424,159.506,0.0819999999999936,TRUE,"Minor Arterial",35,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,6500,0.145962775,0.084915955,0,0,0,0,0,0,0,0,0,0
"0006P",159.506,159.614,0.108000000000004,TRUE,"Minor Arterial",35,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,6500,0.145962775,0.084915955,1,0,0,0,0,1,0,0,0,0
"0006P",159.614,159.728,0.114000000000004,TRUE,"Minor Arterial",35,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,6500,0.145962775,0.084915955,0,0,0,0,0,0,0,0,0,0
"0006P",159.728,159.839,0.11099999999999,TRUE,"Minor Arterial",35,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,12000,0.143928786,0.074814963,0,0,0,0,0,0,0,0,0,0
"0006P",159.839,159.949,0.110000000000014,TRUE,"Minor Arterial",35,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,12000,0.143928786,0.074814963,1,0,0,0,1,0,0,0,0,0
"0006P",159.949,160.058,0.10899999999998,TRUE,"Minor Arterial",35,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,12000,0.143928786,0.074814963,0,0,0,0,0,0,0,0,0,0
"0006P",160.058,160.17,0.111999999999995,TRUE,"Minor Arterial",35,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,12000,0.143928786,0.074814963,0,0,0,0,0,0,0,0,0,0
"0006P",160.17,160.28,0.110000000000014,TRUE,"Minor Arterial",35,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,12000,0.143928786,0.074814963,1,0,0,0,0,1,0,0,0,0
"0006P",160.28,160.466,0.186000000000007,TRUE,"Minor Arterial",35,11,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,12000,0.143928786,0.074814963,1,0,0,0,0,1,0,0,0,0
"0006P",160.466,160.568,0.102000000000004,TRUE,"Minor Arterial",35,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,18000,0.056528693,0.031248781,1,0,0,1,0,0,0,0,0,0
"0006P",173.424,173.716,0.292000000000002,TRUE,"Other Principal Arterial",50,12,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2017,32000,0.0794496,0.064272017,3,0,0,1,0,2,0,0,0,0
"0006P",173.716,173.82,0.103999999999985,TRUE,"Other Principal Arterial",50,12,9,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,32000,0.0794496,0.064272017,2,0,1,0,0,1,0,0,0,0
"0006P",173.82,173.985,0.16500000000002,TRUE,"Other Principal Arterial",50,12,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,32000,0.0794496,0.064272017,5,0,0,0,2,3,0,0,0,0
"0006P",173.985,174.421,0.435999999999979,TRUE,"Other Principal Arterial",50,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,30000,0.0794496,0.064272017,2,0,0,0,0,2,0,0,0,0
"0006P",174.421,174.852,0.431000000000012,TRUE,"Other Principal Arterial",50,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,30000,0.0794496,0.064272017,1,0,0,0,0,1,0,0,0,0
"0006P",174.852,176.143,1.291,TRUE,"Other Principal Arterial",60,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,23000,0.116118994,0.150278495,3,0,0,1,1,1,0,0,0,0
"0006P",176.143,177.067,0.924000000000007,TRUE,"Other Principal Arterial",60,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,23000,0.116118994,0.150278495,1,0,0,0,0,1,1,0,0,0
"0006P",177.067,177.2,0.132999999999981,TRUE,"Other Principal Arterial",60,12,5,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,23000,0.116118994,0.150278495,0,0,0,0,0,0,0,0,0,0
"0006P",177.2,177.517,0.317000000000007,TRUE,"Other Principal Arterial",60,12,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,23000,0.116118994,0.150278495,1,0,0,0,1,0,0,0,0,0
"0006P",177.517,177.712,0.194999999999993,TRUE,"Other Principal Arterial",60,12,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,2017,12000,0.152784722,0.236276372,0,0,0,0,0,0,0,0,0,0
"0006P",177.712,177.95,0.238,TRUE,"Other Principal Arterial",60,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,12000,0.152784722,0.236276372,2,0,0,0,0,2,2,0,0,0
